code1,course1,code2,course2
CS-208,Computer architecture ,CS-473,Embedded systems
CS-208,Computer architecture ,CS-470,Advanced computer architecture
CS-208,Computer architecture ,CS-471,Advanced multiprocessor architecture
CS-208,Computer architecture ,CS-209,Architecture des systems-on-chip
CH-359,Project of Computational chemistry,UNIL-102,Chimie générale II (pour BIO+PHA)
CH-352,Eléments de cheminformatique,PHYS-433,Semiconductor physics and fundamentals of electronic devices
CH-353,Introduction to electronic structure methods,PHYS-433,Semiconductor physics and fundamentals of electronic devices
PHYS-115,Building physics I,PHYS-437,Diffraction methods in structural biology
PHYS-115,Building physics I,EE-201,Electromagnetics II : field computation
PHYS-115,Building physics I,AR-332,Construction and sustainability VI
PHYS-115,Building physics I,MICRO-322,Ingénierie optique II
PHYS-115,Building physics I,MSE-300,Theory of materials : from structures to properties 
PHYS-115,Building physics I,AR-331,Construction and sustainability V
PHYS-115,Building physics I,PHYS-335,Building physics V
PHYS-115,Building physics I,PHYS-336,Building physics VI
PHYS-115,Building physics I,PHYS-217,Building physics III
PHYS-115,Building physics I,AR-231,Construction and sustainability III
PHYS-115,Building physics I,PHYS-218,Building physics IV
PHYS-115,Building physics I,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-114,General physics II,PHYS-201,General physics III
PHYS-114,General physics II,CH-160,Advanced general chemistry
PHYS-114,General physics II,MICRO-421,Image optics 
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,MICRO-322,Ingénierie optique II
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,MICRO-561,Biomicroscopy I
PHYS-114,General physics II,MICRO-321,Ingénierie optique I
PHYS-114,General physics II,MICRO-562,Biomicroscopy II
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,MICRO-330,Capteurs
PHYS-114,General physics II,EE-201,Electromagnetics II : field computation
PHYS-114,General physics II,MATH-310,Algebra
PHYS-114,General physics II,MICRO-312,Composants semiconducteurs
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,CH-161,Chimie générale
PHYS-114,General physics II,PHYS-207,General physics IV
PHYS-114,General physics II,PHYS-207,General physics IV
PHYS-114,General physics II,PHYS-201,General physics III
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,EE-360,Conversion d'énergie
PHYS-114,General physics II,PHYS-207,General physics IV
PHYS-114,General physics II,CH-160,Advanced general chemistry
PHYS-114,General physics II,CH-160,Advanced general chemistry
PHYS-114,General physics II,PHYS-201,General physics III
PHYS-114,General physics II,MSE-205,Materials mechanics
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,CH-161,Chimie générale
PHYS-114,General physics II,MATH-303,Measure and integration
PHYS-114,General physics II,CH-349,Chimie physique expérimentale
PHYS-114,General physics II,CH-161,Chimie générale
PHYS-114,General physics II,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,CH-161,Chimie générale
PHYS-114,General physics II,MSE-300,Theory of materials : from structures to properties 
PHYS-114,General physics II,PHYS-201,General physics III
PHYS-114,General physics II,MATH-360,Graph theory
PHYS-114,General physics II,PHYS-201,General physics III
PHYS-114,General physics II,BIO-376,Physiologie par Systèmes I
PHYS-114,General physics II,CH-160,Advanced general chemistry
PHYS-114,General physics II,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-114,General physics II,MATH-341,Linear models
PHYS-114,General physics II,MATH-381,Logique mathématique
PHYS-114,General physics II,BIO-378,Physiology lab I
PHYS-114,General physics II,BIO-379,Physiology lab II
PHYS-116,Building physics II,PHYS-437,Diffraction methods in structural biology
PHYS-116,Building physics II,EE-201,Electromagnetics II : field computation
PHYS-116,Building physics II,AR-332,Construction and sustainability VI
PHYS-116,Building physics II,MICRO-322,Ingénierie optique II
PHYS-116,Building physics II,MSE-300,Theory of materials : from structures to properties 
PHYS-116,Building physics II,AR-331,Construction and sustainability V
PHYS-116,Building physics II,PHYS-335,Building physics V
PHYS-116,Building physics II,PHYS-336,Building physics VI
PHYS-116,Building physics II,PHYS-217,Building physics III
PHYS-116,Building physics II,PHYS-218,Building physics IV
PHYS-116,Building physics II,PHYS-209,Astrophysics I : Introduction to astrophysics
CH-229,Chimie préparative II,UNIL-102,Chimie générale II (pour BIO+PHA)
MATH-342,Time series,FIN-521,Advanced topics in financial econometrics
MATH-342,Time series,MATH-471,Quantitative risk management
MATH-341,Linear models,MATH-449,Biostatistics
MATH-341,Linear models,CS-433,Pattern classification and machine learning
MATH-341,Linear models,MATH-342,Time series
MATH-341,Linear models,MATH-408,Advanced regression
CH-221,Chemistry of elements s and p,CH-222,Coordination chemistry
CH-221,Chemistry of elements s and p,CH-309,Chimie analytique expérimentale
CH-221,Chemistry of elements s and p,UNIL-102,Chimie générale II (pour BIO+PHA)
CH-222,Coordination chemistry,CH-427,Coordination chemistry and reactivity of f elements
CH-222,Coordination chemistry,CH-329,Chimie préparative III
CH-222,Coordination chemistry,CH-423,Inorganic reactivity
CH-222,Coordination chemistry,CH-421,Catalysis for energy storage
CH-223,Organometallic chemistry,CH-435,Catalytic asymmetric reactions in organic chemistry
CH-223,Organometallic chemistry,CH-422,Catalyst design for synthesis
CH-223,Organometallic chemistry,CH-329,Chimie préparative III
CH-223,Organometallic chemistry,CH-427,Coordination chemistry and reactivity of f elements
CH-223,Organometallic chemistry,CH-421,Catalysis for energy storage
EE-596,Engineering internship (master in Electrical and Electronical engineering),EE-200,Electromagnetics I : Transmission lines and waves
EE-596,Engineering internship (master in Electrical and Electronical engineering),EE-203,Electronics II
EE-596,Engineering internship (master in Electrical and Electronical engineering),EE-280,Electronics
EE-596,Engineering internship (master in Electrical and Electronical engineering),EE-203,Electronics II
EE-596,Engineering internship (master in Electrical and Electronical engineering),EE-382,Electrical machines (for ME)
EE-421,Analog circuits design II,EE-434,Hardware systems modeling
EE-420,Analog circuits design I,EE-421,Analog circuits design II
EE-425,HF and VHF circuits and techniques I,EE-525,HF and VHF circuits and techniques II
ME-221,Dynamical Systems,ChE-411,Principles and applications of systems biology
ME-221,Dynamical Systems,BIO-465,Biological modeling of neural networks
ME-221,Dynamical Systems,ME-421,System Identification
ME-221,Dynamical Systems,ME-435,Aeroelasticity and fluid-structure interaction
AR-425,Histoire du béton,AR-448,UE P : Béton. Construction et préfabrication
AR-421,Theory of architecture VII,AR-444,Adventurous coherences
AR-421,Theory of architecture VII,AR-222,Theory of architecture IV
AR-421,Theory of architecture VII,AR-321,Theory of architecture V
AR-421,Theory of architecture VII,AR-322,Theory of architecture VI
EE-556,Mathematics of data: from theory to computation,MSE-205,Materials mechanics
EE-556,Mathematics of data: from theory to computation,MATH-186,Mathematics II
EE-100,Electrical engineering science and technology (Autumn),EE-102,Electrotechnics II
EE-100,Electrical engineering science and technology (Autumn),EE-206,Measuring systems
EE-100,Electrical engineering science and technology (Autumn),EE-201,Electromagnetics II : field computation
EE-100,Electrical engineering science and technology (Autumn),EE-200,Electromagnetics I : Transmission lines and waves
EE-100,Electrical engineering science and technology (Autumn),EE-382,Electrical machines (for ME)
EE-100,Electrical engineering science and technology (Autumn),EE-202,Electronics I
EE-100,Electrical engineering science and technology (Autumn),BIO-465,Biological modeling of neural networks
EE-100,Electrical engineering science and technology (Autumn),MICRO-213,Conversion électromécanique I
EE-100,Electrical engineering science and technology (Autumn),EE-202,Electronics I
EE-100,Electrical engineering science and technology (Autumn),EE-456,Hydropower plants : generating and pumping units
EE-100,Electrical engineering science and technology (Autumn),EE-280,Electronics
EE-100,Electrical engineering science and technology (Autumn),EE-727,Computational Social Media 
MATH-236,Probabilities and statistics II,COM-401,Cryptography and security
MATH-236,Probabilities and statistics II,ENV-521,Ecologie numérique
MATH-236,Probabilities and statistics II,COM-404,Information theory and coding
MATH-236,Probabilities and statistics II,MATH-330,Martingales and applications
MATH-236,Probabilities and statistics II,CH-309,Chimie analytique expérimentale
MATH-236,Probabilities and statistics II,MATH-341,Linear models
MATH-236,Probabilities and statistics II,ME-324,Multivariable systems
MATH-236,Probabilities and statistics II,ME-325,Automatique + TP
MATH-234,Probabilities and statistics ,COM-502,Dynamical system theory for engineers
MATH-234,Probabilities and statistics ,ENV-521,Ecologie numérique
MATH-232,Probabilities and statistics,COM-502,Dynamical system theory for engineers
MATH-232,Probabilities and statistics,CS-433,Pattern classification and machine learning
MATH-230,Probability,CH-160,Advanced general chemistry
MATH-230,Probability,COM-516,Markov chains and algorithmic applications
MATH-230,Probability,MICRO-310,Signals and systems I (for MT)
MATH-230,Probability,ENV-521,Ecologie numérique
MATH-230,Probability,CS-401,Applied data analysis
MATH-230,Probability,CH-309,Chimie analytique expérimentale
MATH-230,Probability,BIO-244,Physical biology of the Cell II
MATH-230,Probability,ME-419,Production management
MATH-230,Probability,MATH-600,Optimization and simulation
MATH-230,Probability,COM-401,Cryptography and security
MATH-230,Probability,MATH-408,Advanced regression
MATH-230,Probability,COM-404,Information theory and coding
MATH-230,Probability,COM-502,Dynamical system theory for engineers
MATH-230,Probability,BIO-465,Biological modeling of neural networks
MATH-230,Probability,CH-161,Chimie générale
MATH-230,Probability,COM-421,Statistical neurosciences
MATH-230,Probability,MATH-330,Martingales and applications
MATH-230,Probability,MATH-441,Robust and nonparametric Statistics
MATH-230,Probability,MATH-442,Statistical theory
MATH-230,Probability,MATH-444,Multivariate statistics
MATH-230,Probability,MATH-449,Biostatistics
MATH-230,Probability,CH-160,Advanced general chemistry
MATH-230,Probability,ME-324,Multivariable systems
MATH-230,Probability,MATH-465,Packing and covering
MATH-230,Probability,COM-303,Signal processing for communications
MATH-230,Probability,CIVIL-446,Modelling of transport systems
MATH-230,Probability,MICRO-310,Signals and systems I (for MT)
MATH-230,Probability,CH-160,Advanced general chemistry
MATH-230,Probability,MATH-341,Linear models
MATH-230,Probability,CS-450,Advanced algorithms
MATH-230,Probability,MGT-484,Applied probability & stochastic processes
MATH-230,Probability,MICRO-570,Advanced machine learning
MATH-230,Probability,CH-161,Chimie générale
MATH-230,Probability,CS-433,Pattern classification and machine learning
MATH-230,Probability,MICRO-455,Applied machine learning
MATH-230,Probability,CS-434,Unsupervised and reinforcement learning in neural networks
MATH-230,Probability,MATH-310,Algebra
MATH-230,Probability,MATH-303,Measure and integration
MATH-230,Probability,CH-301,Analytical separation methods
MATH-230,Probability,COM-417,Advanced probability and applications
MATH-230,Probability,MATH-467,Probabilistic method
MATH-230,Probability,CH-161,Chimie générale
MATH-230,Probability,CH-161,Chimie générale
MATH-230,Probability,MATH-360,Graph theory
MATH-230,Probability,ENG-466,Distributed intelligent systems
MATH-230,Probability,CH-160,Advanced general chemistry
MATH-230,Probability,MATH-342,Time series
MATH-230,Probability,MATH-431,Theory of stochastics calculus
MATH-230,Probability,CIVIL-438,Analyse et gestion de risques
MATH-230,Probability,COM-503,Performance evaluation
MATH-230,Probability,MATH-471,Quantitative risk management
MATH-230,Probability,MATH-381,Logique mathématique
MATH-230,Probability,BIO-378,Physiology lab I
MATH-230,Probability,BIO-379,Physiology lab II
MATH-230,Probability,MATH-450,Numerical integration  of stochastic differential equations
MATH-230,Probability,ME-325,Automatique + TP
MATH-231,Probabilities and statistics I,CH-160,Advanced general chemistry
MATH-231,Probabilities and statistics I,MICRO-310,Signals and systems I (for MT)
MATH-231,Probabilities and statistics I,ENV-521,Ecologie numérique
MATH-231,Probabilities and statistics I,CH-309,Chimie analytique expérimentale
MATH-231,Probabilities and statistics I,BIO-244,Physical biology of the Cell II
MATH-231,Probabilities and statistics I,COM-401,Cryptography and security
MATH-231,Probabilities and statistics I,MATH-310,Algebra
MATH-231,Probabilities and statistics I,COM-404,Information theory and coding
MATH-231,Probabilities and statistics I,COM-502,Dynamical system theory for engineers
MATH-231,Probabilities and statistics I,BIO-465,Biological modeling of neural networks
MATH-231,Probabilities and statistics I,CH-161,Chimie générale
MATH-231,Probabilities and statistics I,MATH-330,Martingales and applications
MATH-231,Probabilities and statistics I,MATH-442,Statistical theory
MATH-231,Probabilities and statistics I,CH-160,Advanced general chemistry
MATH-231,Probabilities and statistics I,CIVIL-446,Modelling of transport systems
MATH-231,Probabilities and statistics I,CH-160,Advanced general chemistry
MATH-231,Probabilities and statistics I,CS-450,Advanced algorithms
MATH-231,Probabilities and statistics I,MICRO-570,Advanced machine learning
MATH-231,Probabilities and statistics I,CH-161,Chimie générale
MATH-231,Probabilities and statistics I,CS-433,Pattern classification and machine learning
MATH-231,Probabilities and statistics I,MICRO-455,Applied machine learning
MATH-231,Probabilities and statistics I,CS-434,Unsupervised and reinforcement learning in neural networks
MATH-231,Probabilities and statistics I,MATH-302,Analyse fonctionnelle I
MATH-231,Probabilities and statistics I,MATH-303,Measure and integration
MATH-231,Probabilities and statistics I,CH-301,Analytical separation methods
MATH-231,Probabilities and statistics I,CH-161,Chimie générale
