Id,SubjectName,AssociatedCourseCodes
1580217043,How people learn I,HUM-432(a)
1580217054,Elites et pouvoir,HUM-252
1580217104,Macro-économie,HUM-246
1580217230,Droit des affaires,HUM-234
1580217244,Histoire de l'image I,HUM-418(a)
1580217250,Place financière suisse,HUM-253
1580217350,Images de la nature I,HUM-409(a)
1580217354,Psychologie des émotions,HUM-239
1580217429,Technologies de la connaissance,HUM-244
1580219781,Mythes de la Méditerranée ancienne I,HUM-419(a)
1580220001,"Philosophy, epistemology and history of science I",HUM-417(a)
1580220027,Philosophy of life sciences I,HUM-429(a)
1580220177,Psychologie sociale I,HUM-420(a)
1580220255,"Science, technologie et société I",HUM-428(a)
1580220333,Experimental cognitive psychology II,HUM-403(b)
1580220417,"Énergie, climat, économie et société II",HUM-411(b)
1580272424,Introduction to oncology,BIO-392
1580272486,Interfaces in biology and nanoscience,MICRO-391
1580272494,Statistical genetics,BIO-366
1580392426,Enjeux éthiques contemporains II,HUM-412(b)
1580393974,Histoire des technologies II,HUM-426(b)
1580397417,Histoire de l'image II,HUM-418(b)
1580397561,Images de la nature II,HUM-409(b)
1580397720,Mythes de la Méditerranée ancienne II,HUM-419(b)
1580398757,"Philosophy, epistemology and history of science II",HUM-417(b)
1580398834,Philosophy of life sciences II,HUM-429(b)
1580399135,Pratiques artistiques II,HUM-401(b)
1580399400,Psychologie sociale II,HUM-420(b)
1580400610,"Science, technologie et société II",HUM-428(b)
1580488321,Pratiques artistiques A,HUM-202
1580837822,How people learn II,HUM-432(b)
1580939449,Pratiques artistiques I,HUM-401(a)
1581023265,Principles of finance,MGT-482
1581027726,Entrepreneurship & new venture strategy (a),MGT-413(a)
1581028449,Entrepreneurship & new venture strategy (b),MGT-413(b)
1581029108,Technology & innovation management (a),MGT-405(a)
1581029114,Technology & innovation management (b),MGT-405(b)
1581729904,"Science, technologie et société A",HUM-114
1581730301,Enjeux politiques contemporains B,HUM-250
1581730596,Musicologie et histoire de la musique B,HUM-217
1581730851,Musicologie et histoire de la musique C,HUM-313
1581730858,"Science, technologie et société D",HUM-332
1581730888,Psychologie cognitive B,HUM-316
1581730905,Méditerranée: grands textes et mythes fondateurs B,HUM-237
1581730912,Méditerranée: grands textes et mythes fondateurs C,HUM-314
1581730926,Philosophie des sciences B,HUM-238
1581730981,Pratiques artistiques B,HUM-301
1581730988,Pratiques artistiques C,HUM-222
1581731007,Psychologie sociale B,HUM-240
1581731065,Psychologie sociale C,HUM-317
1581731097,Science et littérature B,HUM-251
1581731104,Science et littérature C,HUM-219
1581731161,Développement durable B,HUM-328
1581731250,Comportement organisationnel B,HUM-347
1581734415,Médias et société B,HUM-337
1581734542,Histoire internationale contemporaine B,HUM-312(a)
1581734560,Histoire sociale des technologies B,HUM-330
1581734569,Histoire de l'image B,HUM-321
1581734600,Psychologie sociale D,HUM-343
1581734612,Méditerranée: grands textes et mythes fondateurs D,HUM-339
1581734718,Pratiques artistiques D,HUM-322
1581734729,Religions: approches socio-culturelles B,HUM-354
1581734742,Science et littérature D,HUM-345
1581734848,"Science, technologie et société C",HUM-353
1582704943,Wind energy,ETH-432
1582705009,Single- and two-phase particulate flows,ETH-435
1582851784,Projet de master en gestion de l'énergie et construction durable,ENV-595
1582861537,Project in neuroprosthetics,MICRO-486
1582863195,Project in computational neurosciences,BIOENG-490; BIOENG-490(a); BIOENG-490(b)
1582864637,Stage d'ingénieur crédité avec le PDM (master en Gestion de l'énergie et construction durable),ENV-593
1583892572,Méthodes de séparation analytiques (Pour CGC),CH-301(a)
1583892604,Méthodes de séparation analytiques (Pour SFU),CH-301(b); UNIL-302
1583926565,Modèles linéaires,MATH-341
1584194448,Martingales in financial mathematics,MATH-470
1584767964,Electromagnetic compatibility,EE-576
1584773205,Project in integrative neurosciences,BIO-493
1584778525,Génétique et génomique,BIO-373
1585747148,Processus stochastiques appliqués,MATH-332
1586850131,Théorie et critique du projet MA1 (Dietz),AR-401(d)
1586853953,Théorie et critique du projet MA2 (Dietz),AR-402(d)
1590321840,Concepts in ecological engineering,ENV-422
1593341315,Projet de master en génie chimique et biotechnologie,ChE-599
1595337694,Une introduction à la recherche. 2. Langages et méthodes,AR-615
1596467731,Architecture et durabilité : approches critiques - Architecture and sustainability: critical approaches,AR-616
1596468372,Penser l'espace : justice spatiale ,AR-721
1596468632,ComplexDesign - Explorer la grande échelle / Explore the large scale,AR-722
1597304194,Fundamentals in statistical pattern recognition,EE-612
1597304756,Machine Learning for Engineers,EE-613
1597305076,Theory and Methods for Linear Inverse Problems,EE-614
1597357132,Error correcting codes,MATH-679
1597424742,Computational Mechanics by Isogeometric Analysis,MATH-782
1597627638,Hot Topics in Cancer Research I,BIO-665
1597643611,Research methods in organizations,MGT-629
1597883595,Neuroscience and Neurophilosophy (EDNE),BIO-669; BIO-669(I)
1598001339,Fusion and industrial plasma technologies,PHYS-632
1598012010,Plasma instabilities,PHYS-736
1598017280,Parallel and Distributed Query Processing,CS-710
1598017703,Large-Scale Distributed Systems,CS-711
1600017792,Behavioral finance,FIN-422
1608856626,Le Corbusier et la photographie : photographe et manipulateur des images,AR-618
1608857847,Le Corbusier et le livre : relisant les livres qui ont formé l'architecte,AR-619
1610683351,TP en salle blanche (automne),MICRO-332
1610683778,TP en salle blanche (printemps),MICRO-332
1611937985,Digital humanities,HUM-433(a); HUM-433(b)
1617054865,Questions environnementales contemporaines,HUM-258
1617096447,Scientific Writing (EDCH),ENG-613; ENG-613(B); ENG-613(b)
1619438071,Industrial electronics II,EE-565
1634047978,Physics against cancer : The physics of imaging and treating cancer,ETH-443
1637602195,Model-based system design,CS-478
1637603376,Cartographie : portrait urbain,AR-264
1637603424,Carte mentale d'une marche urbaine,AR-266
1637603477,Les lotissements dans les villes africaines,AR-268
1639194441,Architecture et la main humaine,AR-328
1639194448,Concevoir et construire l'imaginaire,CIVIL-368
1639194454,Apprendre du vernaculaire - la terre crue,AR-342
1639194470,Cours d'entreprenariat environnemental,ENV-364
1639194477,Planification urbaine dans le Sud,AR-364; PENS-307
1639194502,Du relevé numérique à la mesure du changement,ENV-365; PENS-303
1648092957,Topics on Datacenter Design,CS-712
1648093907,Approximation Algorithms and Hardness of Approximation,CS-713
1657415100,Analyse I (anglais),MATH-101(en)
1657415175,Analyse II (anglais),MATH-106(en)
1657416728,Algèbre linéaire (allemand),MATH-111(de)
1657417551,Algèbre linéaire (anglais),MATH-111(en)
1657417886,Introduction aux sciences du vivant,BIO-109(a); BIO-109(b); BIO-109(c); BIO-109(d); BIO-109(e)
1657418597,Chimie générale (anglais),CH-161(en)
1657419561,Introduction à la mécanique des structures,ME-103
1657719640,Construction mécanique I,ME-101
1657719663,Construction mécanique II,ME-102
1657719700,"Sciences et technologies de l'électricité, labo",EE-101
1657719952,"Information, calcul, communication",CS-110(a); CS-110(b); CS-110(c); CS-110(d); CS-110(e); CS-110(f); CS-110(g)
1657735730,Flow of dispersed media,ME-463
1657739114,Mechanics of composites,ME-430
1658044571,Analyse avancée I,MATH-100(a); MATH-100(b)
1658051971,Analyse avancée II,MATH-105(a); MATH-105(b)
1658061639,Algèbre linéaire avancée I,MATH-110(a); MATH-110(b)
1658093326,Algèbre linéaire avancée II,MATH-115(a); MATH-115(b)
1658215799,Robotics practicals,MICRO-453
1658216417,Advanced machine learning,MICRO-570
1658221961,Flexible bioelectronics,MICRO-514
1658317734,Representations of the symmetric group,MATH-486
1658319741,Representations of quivers,MATH-473
1659017558,Physique avancée I,PHYS-100
1659018426,Physique avancée II,PHYS-105
1659025202,Laboratoire de physique (métrologie) Ia,PHYS-104
1659048310,Laboratoire de physique IIIa,PHYS-319
1659048317,Laboratoire de physique IIIb,PHYS-320
1659459703,Integrated optics,MICRO-522
1659461423,Laser microprocessing,MICRO-520
1659463240,Nanotechnology,MICRO-530
1661374484,"Atomes, ions, molécules et fonctions",CH-102
1661986440,Sciences et technologies de l'électricité (automne),EE-100; EE-106
1669209021,Fonctions et réactions organiques III,CH-234
1669224293,Computational biotechnology lab,ChE-319
1669225782,Methodology in instrumental chromatography,CH-405
1669227005,Nuclear magnetic resonance,CH-409
1669230250,Electrochemical engineering,ChE-407
1669230753,Environment chemical and biological technology,ChE-404
1669888598,Measuring systems,EE-206
1669909273,Measuring systems lab,EE-207
1669977111,Smart grids technologies,EE-472
1670037881,Project in electrical energy systems,EE-491(a)
1670041842,Project in information technologies,EE-491(b)
1670041858,Project in micro and nanoelectronics,EE-491(c)
1670041923,Lab in acoustics,EE-490(a)
1670041945,Lab in signal and image processing,EE-490(f)
1670041994,Lab in EDA based design,EE-490(b)
1670042080,Lab in electrical energy systems,EE-490(c); EE-492(c)
1670042196,Lab in microelectronics,EE-490(d)
1670042209,Lab in microwaves,EE-490(e)
1670043473,Optical communications,EE-540
1670063935,Electrical filters,EE-539
1670074783,Fundamentals of biosensors and electronic biochips,EE-515
1670080322,System identification,ME-421
1670084070,Propagation of acoustic waves,EE-549
1670085384,Propagation of electromagnetic waves,EE-545; ENG-209
1670085934,Hybrid systems,EE-562
1676507646,"Energy storage in power systems: technologies, applications and future needs",EE-466
1676508351,Electromechanical conversion,EE-460
1676509222,Emerging renewable power,EE-480
1676560301,"Hydropower plants : hydraulic turbines, storage pumps, and pump turbines",EE-456
1676565978,Fundamentals of VLSI design,EE-429
1676566727,Hardware systems modeling,EE-434
1676570902,Seminar in physiology and instrumentation,MICRO-568
1676846587,Chimie générale avancée,CH-160; CH-160(a); CH-160(b); CH-160(c); CH-160(d)
1676948293,Theory of materials : from structure to properties II,MSE-300(b)
1677965677,Pratique de la programmation orientée-objet,CS-108
1677966173,Systèmes logiques / ordinateurs,CS-173
1677967724,Physique générale I (pour IC),PHYS-113
1677967941,Physique générale II (pour IC),PHYS-114
1678496584,Sciences et technologies de l'électricité (printemps),EE-105
1678499905,Advanced lab in electrical engineering,EE-598
1678500034,Advanced lab in electrical energy systems,EE-588
1678952194,Programming principles,CS-205
1678958548,Big Data,CS-422
1678961252,Introduction to natural language processing,CS-431
1678961803,Mathematical foundations of signal processing,COM-514
1678962340,Networks out of control,COM-512
1678962833,Random walks,COM-516
1678963139,Topics in theoretical computer science,CS-455
1678982942,Introduction à la chimie organique I,CH-162
1678983025,Introduction à la chimie organique II,CH-163
1679266975,Physical biology of the Cell I,BIO-243
1679266983,Physical biology of the Cell II,BIO-244
1679270912,Project in biomechanical engineering,BIOENG-412
1679332638,Project in biophotonics and bioimaging,BIOENG-411
1679332918,Project in nanoscale bioengineering,BIOENG-414
1679332977,Project in systems bioengineering,BIOENG-416
1680039586,Sensorimotor neuroprosthetics,BIOENG-486
1680039643,Understanding Statistics and Experimental Design,BIO-449
1680050992,Géologie de la construction et de l'environnement,CIVIL-403
1680235062,Concevoir des structures,AR-337
1680257605,"Droit de l'architecte, introduction : contrats et concours",ENG-383
1680258608,Figuration et représentation de l'architecture,AR-210; AR-312
1680259260,Gestion du projet d'architecture,ENG-382
1680260629,La perruque d'Andy Warhol,AR-403
1680261807,Les voies de l'eau,AR-468
1680261836,Magma et principes,AR-430
1680262146,Difficult Double Double Histories,AR-522
1680262168,Superarchitecture / Superactualité,AR-524
1680277058,Visions et Utopies,AR-407
1680277077,De la structure à l'ornement: une histoire culturelle de la construction,AR-521
1680277127,Superstudio,AR-597
1680277156,UE G : In silico Building (Autumn),AR-417
1680277348,"Foncier, immobilier, logement",AR-491
1680277416,In Silico Design Research I,AR-405
1680277427,In Silico Design Research II,AR-406
1680279350,Qualité de l'environnement intérieur et architecture: stratégies durables,AR-442
1680279554,Théories et techniques du projet de sauvegarde,AR-434
1680357086,Biomineralization: from nature to application,ENV-406
1680357128,Limnology,ENV-425
1680357192,Imagery of territory,ENV-540
1680357972,Design graphique I,HUM-205
1680358008,Design graphique II,HUM-224
1680358063,Actualités et théories économiques,HUM-259
1680358076,Cognitive psychology B,HUM-316
1680358144,Coopération et développement,HUM-355
1680358228,Design graphique III,HUM-305
1680358461,Images et représentations du corps,HUM-356
1680358552,Japon contemporain,HUM-357
1680358717,"Médias sociaux, culture et société",HUM-304
1680358821,Sciences de la mémoire,HUM-358
1680358960,Design graphique IV,HUM-326
1680359016,Ethique de l'environnement,HUM-359
1680359275,Technologies et entrepreneurship social,HUM-361
1680359353,Chine: la renaissance d'une grande puissance I,HUM-434(a)
1680359735,Design graphique V,HUM-407(a)
1680359899,Design graphique VI,HUM-407(b)
1680360041,Gestion des organisations I,HUM-435(a)
1680360074,Chine: la renaissance d'une grande puissance II,HUM-434(b)
1680360992,Gestion des organisations II,HUM-435(b)
1680530302,Lab methods : animal experimentation,BIOENG-511
1680530324,Lab methods : bioactive compounds screening,BIOENG-512
1680530693,Lab methods : biosafety,BIOENG-513
1680530700,Lab methods : flow cytometry,BIOENG-514
1680530742,Lab methods : proteomics,BIOENG-517
1680531505,Lab methods : genetherapy in neurological diseases,BIOENG-515
1680535667,Lab methods : histology,BIOENG-516
1684274862,Nonlinear Finite Element Analysis,ME-712
1684289815,Integrated Approach to Energy Systems / Eurotech (2015),ENG-617
1684920421,Laboratoire de physique IVb,PHYS-422
1684920459,Laboratoire de physique IVa,PHYS-421
1685158711,Discrete mathematics,MATH-260
1685197312,Numerical methods for conservation laws,MATH-459
1685209540,Riemannian geometry I,MATH-422
1685209548,Riemannian geometry II,MATH-429
1685212246,"Risk, rare events and extremes",MATH-447
1685303560,Théorie du calcul stochastique,MATH-431
1685564780,Modern photovoltaic technologies,PHYS-609
1685570179,Lab on app development for tablets and smartphones,EE-490(g)
1685738746,Project in regenerative medicine,BIOENG-415
1686553190,Citégraphie / Devenir urbain,AR-477
1686569347,Studio MA1 (Bosshard Vaquer),AR-401(m)
1686569551,Studio MA2 (Bosshard Vaquer),AR-402(m)
1686570000,Studio MA2 (Giuliani et Hönger),AR-402(n)
1686570074,Studio MA1 (Giuliani et Hönger),AR-401(n)
1686570356,Studio MA1 (Streich),AR-401(o)
1686570403,Studio MA2 (Streich),AR-402(o)
1686570790,Théorie et critique du projet MA2 (Vigano),AR-402(p)
1686570824,Théorie et critique du projet MA1 (Vigano),AR-401(p)
1686718234,UE H : Graphie ,AR-433
1687165948,"Droit de l'architecte, approfondissements : la réalisation d'une construction",ENG-484
1687172291,Histoire de l'habitation,AR-427
1687230483,Représentation de l'espace,AR-408
1687317338,UE Q : Composants et assemblages,AR-446
1687317418,UE R : Lecture paramétrique de l'Underweysung der Messung de Dürer,AR-409
1687329790,Histoire assistée par ordinateur (HAO),AR-520
1687370106,Crystallography and diffraction methods,MSE-202
1687537024,Micro and nanostructuration of materials,MSE-461
1688771086,UE G : In silico Building (Spring),AR-418
1693707617,Business information systems,MGT-429
1694624781,Biologie,ENV-101
1694760988,Venture challenge@EPFL (Spring),MGT-607(b)
1694960408,Physics and chemistry of the atmosphere,ENV-320
1695517338,Digital humanities I,HUM-433(a)
1695517346,Digital humanities II,HUM-433(b)
1695545282,Histoire des technologies I,HUM-426(a)
1695580335,A History of Evolutionary Theory,BIO-672
1695589799,Research methods I,MGT-629
1695628839,Econometric Modeling ,MGT-630
1695632599,Optimization Methods and Models ,MGT-631
1695633141,Recursive Methods in Macroeconomics,MGT-632
1695763699,Laboratoire de physique (métrologie) Ib,PHYS-106
1697574538,Stress and Social Economic Decision Making - A Neuroscientific Approach,BIO-673
1697588469,Sensorimotor Integration (EDNE),BIO-704
1697590090,Neural mechanisms underlying choice: from valuation to pathological decision making,BIO-674
1697591254,Auditory perception and auditory learning in rodents (EDNE),BIO-675
1697651593,Scientific programming for Engineers,MATH-611
1698473928,Advanced Topics on Privacy Protection,CS-622
1699539625,From a Crystal or Powdere to the CIF,CH-627
1699584264,Information literacy for chemists,ENG-619
1699653166,Computational Social Media ,EE-727
1702138731,Biomaterials (pour MX),MSE-471
1702466222,Traitement quantique de l'information,COM-309; PHYS-329(a); PHYS-329(b)
1703983242,Theoretical Microfluidics,MICRO-718
1704192615,Theory of computation,CS-251
1704398172,Théorie et critique du projet MA1 (Cache),AR-401(q)
1704398196,Théorie et critique du projet MA2 (Cutellic),AR-402(q)
1706313046,Mécanique des roches et ouvrages souterrains ,CIVIL-304
1714020364,Cellular and Molecular Biology III,BIO-206
1715599381,Project in Biotechnology,ChE-460
1716314736,Travaux souterrains,CIVIL-404
1719027316,Energy economics and policy,ETH-437
1719027345,Radiation and climate change,ETH-438
1719027485,The science and politics of international water management,ETH-439
1726446998,Quantum optics and quantum information,PHYS-454
1733120125,Studio MA1 (Gugger),AR-401(b)
1733120131,Studio MA2 (Gugger),AR-402(b)
1733881984,Structural properties of condensed matter,PHYS-212
1740254579,Mechanical design methods,ME-211
1745521115,Technology Ventures in IC (EDOC),CS-624
1756983906,Seismic engineering,CIVIL-522
1757663091,Visualising future cities : Venice and the Arsenale,ENV-352; PENS-311
1757665289,C'est beau une ville la nuit,AR-270
1757665422,Le montage de projets de construction,AR-286; PENS-206
1757665605,Etude de phénomènes spatiaux: modèles basés-agents,AR-288
1757756813,Enjeux mondiaux: communication A,HUM-122(a)
1757756880,Enjeux mondiaux: communication B,HUM-122(b)
1757757070,Enjeux mondiaux: mobilité A,HUM-124(a)
1757757078,Enjeux mondiaux: mobilité B,HUM-124(b)
1757757094,Enjeux mondiaux: climat A,HUM-121(a)
1757757140,Enjeux mondiaux: climat B,HUM-121(b)
1757761680,Enjeux mondiaux: santé A,HUM-125(a)
1757761712,Enjeux mondiaux: santé B,HUM-125(b)
1757761741,Enjeux mondiaux: alimentation B,HUM-120(b)
1757761748,Enjeux mondiaux: énergie A,HUM-123(a)
1757761756,Enjeux mondiaux: énergie B,HUM-123(b)
1757832994,Enjeux mondiaux: alimentation A,HUM-120(a)
1759501973,Design Methodology (EDOC),ENG-620
1760931373,Statistical population genetics,BIO-366; BIO-451
1764075899,Architecture & Energie solaire - Solardecathlon,CIVIL-361; PENS-301
1764979586,Scanning and Analytical Transmission Electron Microscopy ,MSE-635
1764983010,Scanning electron microscopy techniques (a),MSE-636(a)
1764984073,Transmission electron microscopy and diffraction (a),MSE-637(a)
1769329067,Numerical methods in chemistry,CH-250
1769332709,Statistical thermodynamics,CH-242; CH-242(a)
1769332958,Catalysis for energy storage,CH-421
1769334605,Advanced materials for photovoltaics and lighting,CH-447
1769339854,Interdisciplinary project,CH-492
1769343085,Eco-friendly production and process intensification,ChE-408
1769357011,Géométrie pour architectes I,MATH-124
1769362806,Catalysis for emission control and energy processes,ChE-410
1769362835,Géométrie pour architectes II,MATH-126
1769400055,Stéréotomie,AR-211
1769400270,Figuration plastique,AR-212
1769400465,Figuration numérique,AR-219
1769400581,Figuration analogique,AR-220
1769401170,Chemical thermodynamics,CH-241
1769410751,Figuration expressive,AR-312
1769413594,Théorie et critique de l'art,AR-511
1769414921,Les quatre éléments et l'architecture,AR-470
1769416841,Passer à l'acte,AR-528
1769419681,Théorie et critique du projet BA5 (Viganò),AR-301(a)
1769419718,Théorie et critique du projet BA6 (Fröhlich M. & A.),AR-302(d)
1769423594,Théorie et critique du projet MA1 (Geers),AR-401(c)
1769424907,Théorie et critique du projet MA2 (Geers),AR-402(c)
1769428044,Théorie et critique du projet MA2 (Kempe & Thill),AR-402(f)
1769429500,Théorie et critique du projet MA1 (Kempe & Thill),AR-401(f)
1769697571,UE L : Art et architecture: construire l'image  I,AR-415
1769701030,UE N : Art et architecture: construire l'image  II,AR-416
1769706560,UE R : Introduction au BIM (Building Information Modeling),AR-435
1769717316,UE T : Techniques tridimensionnelles,AR-512
1769751242,Architecture autonome,AR-526
1769779586,Ville africaine: introduction à la planification,AR-462
1770649464,UE génie civil: Construction durable,CIVIL-474
1770649913,Slope stability,CIVIL-530
1770651047,Glass structures and facades,CIVIL-528
1770786181,Modélisation des systèmes énergétiques,CIVIL-447
1770787588,Modélisation des systèmes de transports,CIVIL-446
1770792752,Développements en économie des transports,CIVIL-456
1770793617,Economie des réseaux d'infrastructures,CIVIL-458
1770795597,Analysis and mitigation of geohazards,CIVIL-531
1770844214,Structural mechanics (for SV),ME-231(b)
1770857585,Semester project in Bioengineering,BIOENG-489
1771008988,Arithmetic groups,MATH-487
1771011730,Finite-Dimensional Algebras ,MATH-488
1771015432,In Silico neuroscience,BIOENG-450
1771015454,Nutrition: from molecules to health,BIO-441
1771015531,Semester project in life sciences & technology,BIO-496
1771016008,Topics in geometry,MATH-491
1771017288,Computational finance,FIN-472; MATH-472; MATH-501
1771067191,Scientific project design in drug discovery,BIO-494
1771067486,Scientific project design in integrative neurosciences,BIO-493
1771067819,Scientific project design in regenerative medicine and diagnostics,BIO-469
1771068812,Scientific project design in synthetic biology (iGEM),BIO-318
1771071124,Scientific project design in translational neurosciences,BIO-487
1771071455,Scientific project design in translational oncology,BIO-488
1771072469,Scientific literature analysis in Bioengineering,BIO-467
1771072563,Scientific literature analysis in Computational molecular biology,BIO-468
1771072572,Scientific literature analysis in Molecular medicine,BIO-489
1771072592,Scientific literature analysis in Neuroscience,BIOENG-451
1771652313,Introduction à l'optimisation et à la recherche opérationnelle,MATH-265
1771680752,Biophysics I,PHYS-301
1771690442,Quantum electrodynamics and quantum optics,PHYS-453
1771693280,Radiation protection & radiation applications,PHYS-450
1771695849,Uncertainty quantification for engineering & life sciences,ETH-440
1771703752,Thermodynamics and energetics I,ME-251
1771705517,Métaux et alliages + TP,MSE-236
1771707376,Advanced heat transfer,ME-465
1771709538,Introduction to nuclear engineering,ME-464
1771712189,Chimie organique,MSE-211
1771712588,Déformations des matériaux,MSE-310
1771714259,Metrology I,PHYS-458
1771714545,Electrochemistry for materials technology,MSE-441
1771714639,Introduction to crystal growth by epitaxy,MSE-442
1773775820,Statistical methods in atomistic computer simulations,MSE-639
1776023686,Structural mechanics (for MT),ME-231(a)
1776024041,Lasers: theory and modern applications,MICRO-422
1776027743,Selected topics in advanced optics,MICRO-420
1776042704,Optics laboratories,MICRO-423
1776047660,Microstructures technology II,MICRO-431
1776050537,Optical detectors,MICRO-523
1776059601,Programmation et conception orientées objets,ENG-209
1776060547,Analog circuits for biochip,EE-518
1776060714,Bio-nano-chip design,EE-517
1776060814,Mathematics of data: from theory to computation,EE-556
1776060846,Systems and architectures for signal processing,EE-555
1776060937, ,EE-456
1776066573,D. Thinking: human-centered solutions to real world problems,MGT-409
1776066822,Accounting for finance,FIN-411
1776107114,"Interactive Boundary Layer theory, application to flow separation over a wing",ME-708
1781858447,De la structure à l'ornement,AR-521
1781858692,Confort et architecture: stratégies durables,AR-442
1782372882,Transmission electron microscopy and diffraction (b),MSE-637(b)
1789653698,Concurrency,CS-206
1790138559,"Information, computation, communication",CS-110(e)
1790138595,Functional programming,CS-210
1790169567,Architecture des systems-on-chip,CS-209
1790177150,Introduction à l'informatique visuelle,CS-211
1790192111,Reactive programming & parallelism,CS-212
1790207913,Audio signal processing and virtual acoustics,COM-415
1790249495,Convex optimization and applications,CS-454
1790254853,Digital education & learning analytics,CS-411; CS-446
1790254936,Discrete computational geometry,CS-412
1791574687,Hydraulic and hydroelectric structures and schemes,CIVIL-412
1794689237,Cinéma et architecture,AR-513
1794824459,Electrodynamics and its Applications to Energy Materials,MSE-640
1794839202,"Chimie organique (pour GEU, SFU)",UNIL-127
1795351321,Conception de systèmes numériques,CS-173
1799962043,Théorie et critique du projet BA5 (Fröhlich M. & A.),AR-301(d)
1799962539,Théorie et critique du projet BA6 (Viganò),AR-302(a)
1800121650,Théorie et critique du projet MA1 (Giuliani et Hönger),AR-401(n)
1800121657,Théorie et critique du projet MA2 (Giuliani & Hönger),AR-402(n)
1800121717,Théorie et critique du projet MA2 (Eliet & Lehmann),AR-402(a)
1800121753,Théorie et critique du projet MA1 (Eliet & Lehmann),AR-401(a)
1800179896,Matériaux II TP,MSE-271
1800382716,Analyse exploratoire de données géospatiales,ENV-444
1801021900,Thermal power cycles and heat pump systems,ME-459
1801264783,Metrology II,PHYS-459
1801303320,Biophysique moléculaire et cellulaire  II,CH-312
1801447409,Photochimie I,CH-442
1802440133,Projet de Mathématiques (bachelor),MATH-397
1802451772,Algèbre de Lie,MATH-319
1802553523,Linear PDE's,MATH-407; MATH-489
1802558211,Numerical integration  of stochastic differential equations,MATH-450; MATH-490
1803054041,Mathematical methods for physicists,PHYS-216
1803059227,Sociétés et cultures en Asie,HUM-265
1803059682,Afrique contemporaine,HUM-261
1803059772,Chine contemporaine,HUM-262
1803060175,Le genre et ses représentations,HUM-230
1803066333,Histoire des médias,HUM-263
1803066355,Introduction au monde russe,HUM-264
1803204353,Physics of materials,PHYS-307
1803277152,Japon contemporain A,HUM-357
1803278792,Japon contemporain B,HUM-363
1803279638,Musicologie et histoire de la musique D,HUM-364
1803280149,Sciences et religions A,HUM-318
1803280173,Sciences et religions B,HUM-365
1803284776,Sciences et religions I,HUM-436(a)
1803284785,Sciences et religions II,HUM-436(b)
1803285306,La recherche dans tous ses états I,HUM-437(a)
1803285326,La recherche dans tous ses états II,HUM-437(b)
1803659663,History of globalization I,HUM-427(a)
1803659700,History of globalization II,HUM-427(b)
1803664191,Histoire sociale des technologies I,HUM-426(a)
1803664199,Histoire sociale des technologies II,HUM-426(b)
1803668078,Introduction to medical radiation physics,PHYS-455
1803714670,Projet MA-HEP,MATH-498(c)
1803745528,"Apprentissage, développement et enseignement",HEP-402
1803745771,Relation pédagogique et climat de classe,HEP-408
1803745813,Didactique des mathématiques au secondaire II,HEP-403
1803746018,Didactique des mathématiques,HEP-407
1803874351,Le développement de l'adolescent,HEP-405; HEP-409
1803874381,Evaluations des apprentissages,HEP-404
1807082160,Théorie et critique du projet MA2 (Ménard),AR-402(u)
1807122845,Reduced Order Modelling of parametrized systems,MATH-609
1807233617,Neurosciences II : cellular mechanisms of brain function,BIO-482
1807502471,Technology ventures in IC,CS-410
1807731271,Economics of Innovation and Technological Change,MGT-635
1807734531,Projet de Mathématiques (master),MATH-498
1807738465,Chimie inorganique,CH-263
1811814190,Object oriented and component based programing techniques for complex energy systems development (2015),ENG-621
1812733750,Energy Regulation (2014),ENG-616(2)
1818671353,Histoire sociale des technologies C,HUM-362
1818673603,"Technologies, innovations et marchés émergents",HUM-366
1820759174,Dielectric properties of materials,MSE-480
1823866136,Moyen-Orient contemporain A,HUM-267
1823869973,Moyen-Orient contemporain B,HUM-338
1827566786,Trends in Metabolism & Physiology,BIO-682
1829078675,Advanced VLSI design,EE-431
1844146345,Randomized Algorithms 2014,MATH-745
1844364656,Théorie et critique du projet MA1 (Rollet),AR-401(g)
1864673347,Lab immersion A out of EPFL,BIO-504; BIO-506
1864673356,Lab immersion B out of EPFL,BIO-505; BIO-507
1867550911,"Le piéton, vecteur d'urbanité",AR-272; PENS-207
1867551003,Habitat autonome en zone sinistrée,CIVIL-263; PENS-204
1867551050,Cantilever: Making structural logic,CIVIL-264; PENS-201
1867789711,Advanced techniques for the risk analysis of technical systems,ETH-441
1867901989,Materials analysis by nuclear techniques,ETH-442
1871545083,Games for Crowds and Networks,CS-714
1872254240,Technical ecology of human communities,ENG-301; PENS-310
1872254441,Mapping urban history,AR-368; PENS-306
1872254701,Construire dans les zones à radiations naturelles,AR-344; PENS-302
1887880865,Parallelism and concurrency,CS-206
1887887330,Mechanical design principles,ME-302
1887888382,Instability,ME-466
1887888435,Turbulence,ME-467
1887888591,Computer language processing,CS-320
1887889324,Simulation and optimisation of industrial applications,ME-499
1888080413,Matériaux microtechniques : métaux,MSE-207
1888084194,Matériaux microtechniques : polymères et céramiques,MSE-208
1888130142,Topics on Approximate Computing Systems,CS-716
1888393325,Theory of materials : from structures to properties ,MSE-300
1888394738,Statistical mechanics,MSE-421
1888394936,Advanced metallurgy,MSE-422
1888395138,Fundamentals of solid-state materials,MSE-423
1888395338,Soft matter,MSE-425
1888395622,Fracture of materials,MSE-424
1888397380,Atomistic and quantum simulations of materials,MSE-468
